,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,cod_address,cod_customer,cod_id,cod_prod,cod_sales,cod_ship
8948,4515,CA-2017-120873,27/10/2017,01/11/2017,Second Class,BW-11200,Ben Wallace,Consumer,United States,Hampton,Virginia,23666.0,South,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,290.98,497,573,2233,1013,3318,2233
8949,8563,CA-2017-123540,02/04/2017,06/04/2017,Second Class,DJ-13420,Denny Joy,Corporate,United States,Milwaukee,Wisconsin,53209.0,Central,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,1454.9,202,250,4259,1013,5255,4259
8950,3835,CA-2015-105984,24/11/2015,24/11/2015,Same Day,MY-18295,Muhammed Yedwab,Corporate,United States,Columbus,Ohio,43229.0,East,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,611.058,48,502,1895,1013,2926,1895
8951,3834,CA-2015-105984,24/11/2015,24/11/2015,Same Day,MY-18295,Muhammed Yedwab,Corporate,United States,Columbus,Ohio,43229.0,East,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),1049.97,48,502,1895,760,2925,1895
8952,9229,CA-2015-153619,03/11/2015,03/11/2015,Same Day,TC-21535,Tracy Collins,Home Office,United States,Los Angeles,California,90049.0,West,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,6.72,14,427,4614,60,945,4614
8953,1505,CA-2016-153388,01/08/2016,07/08/2016,Standard Class,PC-19000,Pauline Chand,Home Office,United States,Los Angeles,California,90004.0,West,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,6.72,26,481,721,60,945,721
8954,1506,CA-2016-153388,01/08/2016,07/08/2016,Standard Class,PC-19000,Pauline Chand,Home Office,United States,Los Angeles,California,90004.0,West,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,1004.976,26,481,721,1031,1322,721
8955,2820,CA-2017-160500,05/05/2017,08/05/2017,First Class,DM-13015,Darrin Martin,Consumer,United States,Encinitas,California,92024.0,West,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,6.72,143,662,1391,1354,945,1391
8956,2821,CA-2017-160500,05/05/2017,08/05/2017,First Class,DM-13015,Darrin Martin,Consumer,United States,Encinitas,California,92024.0,West,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,298.776,143,662,1391,211,2288,1391
8957,5153,US-2015-121566,30/06/2015,06/07/2015,Standard Class,CS-11860,Cari Schnelling,Consumer,United States,New York City,New York,10011.0,East,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,2.688,165,751,2554,477,639,2554
8958,5154,US-2015-121566,30/06/2015,06/07/2015,Standard Class,CS-11860,Cari Schnelling,Consumer,United States,New York City,New York,10011.0,East,OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",6.6,165,751,2554,210,3676,2554
8959,4064,US-2015-130358,23/06/2015,26/06/2015,First Class,DL-13330,Denise Leinenbach,Consumer,United States,Concord,North Carolina,28027.0,South,OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,20.016,5,659,2008,1650,185,2008
8960,4065,US-2015-130358,23/06/2015,26/06/2015,First Class,DL-13330,Denise Leinenbach,Consumer,United States,Concord,North Carolina,28027.0,South,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,3.104,5,659,2008,1589,3069,2008
8961,3395,US-2018-131583,10/06/2018,10/06/2018,Same Day,CL-11890,Carl Ludwig,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",40.032,106,489,1684,1319,2649,1684
8962,8639,CA-2018-118346,23/07/2018,24/07/2018,First Class,PO-19180,Philisse Overcash,Home Office,United States,Kenosha,Wisconsin,53142.0,Central,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,399.95,309,179,4304,1116,4350,4304
8963,5001,CA-2018-159688,07/05/2018,12/05/2018,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Los Angeles,California,90004.0,West,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,79.99,26,145,2476,1116,3591,2476
8964,1094,CA-2016-165085,27/12/2016,31/12/2016,Standard Class,BT-11485,Brad Thomas,Home Office,United States,Clinton,Maryland,20735.0,East,OFF-PA-10000605,Office Supplies,Paper,Xerox 1950,28.9,235,390,528,827,979,528
8965,1095,CA-2016-165085,27/12/2016,31/12/2016,Standard Class,BT-11485,Brad Thomas,Home Office,United States,Clinton,Maryland,20735.0,East,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,355.96,235,390,528,161,980,528
8966,8426,CA-2017-137652,28/08/2017,30/08/2017,First Class,EB-13750,Edward Becker,Corporate,United States,Cincinnati,Ohio,45231.0,East,OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,18.432,94,495,4179,1767,3585,4179
8967,8398,US-2015-120236,03/09/2015,04/09/2015,First Class,MR-17545,Mathew Reese,Home Office,United States,Houston,Texas,77095.0,Central,OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,7.68,15,281,4165,1767,5191,4165
8968,7565,US-2017-166660,30/01/2017,01/02/2017,Second Class,TB-21250,Tim Brockman,Consumer,United States,Seattle,Washington,98103.0,West,FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,435.168,6,622,3752,1366,4829,3752
8969,7566,US-2017-166660,30/01/2017,01/02/2017,Second Class,TB-21250,Tim Brockman,Consumer,United States,Seattle,Washington,98103.0,West,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,48.58,6,622,3752,1206,4830,3752
8970,5423,US-2017-163258,29/12/2017,02/01/2018,Standard Class,PF-19225,Phillip Flathmann,Consumer,United States,Los Angeles,California,90045.0,West,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,11.232,63,419,2699,611,1495,2699
8971,7213,US-2017-119046,02/06/2017,06/06/2017,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98115.0,West,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,11.232,61,554,3582,611,1495,3582
8972,7211,US-2017-119046,02/06/2017,06/06/2017,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98115.0,West,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,30.18,61,554,3582,1631,4554,3582
8973,7212,US-2017-119046,02/06/2017,06/06/2017,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98115.0,West,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",51.648,61,554,3582,62,4656,3582
8974,9774,CA-2017-160234,26/06/2017,03/07/2017,Standard Class,PF-19225,Phillip Flathmann,Consumer,United States,Atlanta,Georgia,30318.0,South,TEC-PH-10004434,Technology,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray,135.95,149,419,4913,1651,5745,4913
8975,7848,CA-2017-128706,27/02/2017,02/03/2017,Standard Class,DW-13540,Don Weiss,Consumer,United States,Houston,Texas,77070.0,Central,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,16.192,33,387,3898,1681,2675,3898
8976,7295,CA-2016-148964,26/05/2016,31/05/2016,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Bellevue,Washington,98006.0,West,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",20.24,292,77,3628,531,4694,3628
8977,3175,CA-2018-157483,11/11/2018,18/11/2018,Standard Class,EP-13915,Emily Phan,Consumer,United States,Detroit,Michigan,48227.0,Central,OFF-AR-10004260,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,181.86,84,213,1574,1524,2515,1574
8978,7265,CA-2018-122056,13/06/2018,17/06/2018,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Springfield,Virginia,22153.0,South,OFF-AR-10004260,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,181.86,29,39,3608,1524,2515,3608
8979,2689,CA-2016-153220,12/11/2016,14/11/2016,First Class,YC-21895,Yoseph Carroll,Corporate,United States,Los Angeles,California,90032.0,West,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",15.7,4,290,1315,1426,2196,1315
8980,5081,US-2018-133312,25/11/2018,29/11/2018,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,San Francisco,California,94122.0,West,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,10.48,35,215,2515,475,3640,2515
8981,5080,US-2018-133312,25/11/2018,29/11/2018,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,San Francisco,California,94122.0,West,FUR-BO-10002213,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",359.499,35,215,2515,1365,3639,2515
8982,3071,CA-2015-119375,17/11/2015,22/11/2015,Standard Class,YC-21895,Yoseph Carroll,Corporate,United States,Newark,Delaware,19711.0,East,OFF-ST-10002011,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,2934.33,285,290,1528,1085,2443,1528
8983,3072,CA-2015-119375,17/11/2015,22/11/2015,Standard Class,YC-21895,Yoseph Carroll,Corporate,United States,Newark,Delaware,19711.0,East,FUR-FU-10002379,Furniture,Furnishings,Eldon Econocleat Chair Mats for Low Pile Carpets,124.41,285,290,1528,1505,2444,1528
8984,3073,CA-2015-119375,17/11/2015,22/11/2015,Standard Class,YC-21895,Yoseph Carroll,Corporate,United States,Newark,Delaware,19711.0,East,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,57.75,285,290,1528,690,2445,1528
8985,6029,CA-2017-157364,19/11/2017,21/11/2017,First Class,LT-17110,Liz Thompson,Consumer,United States,Jacksonville,North Carolina,28540.0,South,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,18.48,223,300,3002,690,4099,3002
8986,4227,CA-2018-120327,11/11/2018,16/11/2018,Standard Class,WB-21850,William Brown,Consumer,United States,Urbandale,Iowa,50322.0,Central,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",45.92,47,577,2094,273,1932,2094
8987,872,CA-2016-131128,19/10/2016,20/10/2016,First Class,TB-21520,Tracy Blumstein,Consumer,United States,Concord,New Hampshire,3301.0,East,OFF-PA-10003591,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,34.44,209,15,409,699,800,409
8988,9461,CA-2015-101833,17/11/2015,22/11/2015,Second Class,FG-14260,Frank Gastineau,Home Office,United States,New York City,New York,10024.0,East,OFF-PA-10003591,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,34.44,24,436,4738,699,800,4738
8989,4240,CA-2018-158673,29/12/2018,04/01/2019,Standard Class,KB-16600,Ken Brennan,Corporate,United States,Grand Rapids,Michigan,49505.0,Central,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,209.7,437,34,2102,929,1424,2102
8990,1646,CA-2016-111829,19/03/2016,20/03/2016,First Class,FH-14365,Fred Hopkins,Corporate,United States,Seattle,Washington,98115.0,West,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,209.7,61,93,797,1089,1424,797
8991,1644,CA-2016-111829,19/03/2016,20/03/2016,First Class,FH-14365,Fred Hopkins,Corporate,United States,Seattle,Washington,98115.0,West,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,1247.64,61,93,797,406,1422,797
8992,1645,CA-2016-111829,19/03/2016,20/03/2016,First Class,FH-14365,Fred Hopkins,Corporate,United States,Seattle,Washington,98115.0,West,TEC-CO-10001766,Technology,Copiers,Canon PC940 Copier,3149.93,61,93,797,1088,1423,797
8993,1547,CA-2016-111395,23/11/2016,27/11/2016,Standard Class,VB-21745,Victoria Brennan,Corporate,United States,San Antonio,Texas,78207.0,Central,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,335.52,66,147,745,929,758,745
8994,1549,CA-2016-111395,23/11/2016,27/11/2016,Standard Class,VB-21745,Victoria Brennan,Corporate,United States,San Antonio,Texas,78207.0,Central,OFF-ST-10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",27.056,66,147,745,1046,1357,745
8995,1548,CA-2016-111395,23/11/2016,27/11/2016,Standard Class,VB-21745,Victoria Brennan,Corporate,United States,San Antonio,Texas,78207.0,Central,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,23.912,66,147,745,989,1356,745
8996,8820,CA-2016-142930,28/11/2016,02/12/2016,Standard Class,EB-14170,Evan Bailliet,Consumer,United States,Austin,Texas,78745.0,Central,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,335.52,111,433,4398,662,758,4398
8997,2163,CA-2018-166296,13/03/2018,19/03/2018,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Manteca,California,95336.0,West,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,314.55,360,581,1058,1089,1807,1058
8998,3798,CA-2018-121314,23/09/2018,26/09/2018,First Class,BE-11410,Bobby Elias,Consumer,United States,Miami,Florida,33178.0,South,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,251.64,328,649,1882,662,1141,1882
8999,4355,CA-2018-153654,24/11/2018,26/11/2018,Second Class,MD-17860,Michael Dominguez,Corporate,United States,Asheville,North Carolina,28806.0,South,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,19.008,197,551,2164,747,2928,2164
9000,81,CA-2017-127208,12/06/2017,15/06/2017,First Class,SC-20770,Stewart Carmichael,Corporate,United States,Decatur,Alabama,35601.0,South,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,16.74,34,35,37,79,81,37
9001,80,CA-2017-127208,12/06/2017,15/06/2017,First Class,SC-20770,Stewart Carmichael,Corporate,United States,Decatur,Alabama,35601.0,South,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",208.16,34,35,37,78,80,37
9002,8934,CA-2017-102134,14/03/2017,19/03/2017,Standard Class,SP-20545,Sibella Parks,Corporate,United States,Green Bay,Wisconsin,54302.0,Central,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,16.74,157,260,4455,912,81,4455
9003,3471,US-2017-150035,01/12/2017,05/12/2017,Standard Class,CL-11890,Carl Ludwig,Consumer,United States,San Francisco,California,94122.0,West,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,16.74,35,489,1724,912,81,1724
9004,3443,CA-2018-168858,19/11/2018,23/11/2018,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,New York City,New York,10011.0,East,OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope,16.74,165,252,1705,410,81,1705
9005,3444,CA-2018-168858,19/11/2018,23/11/2018,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,New York City,New York,10011.0,East,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,2504.74,165,252,1705,854,2680,1705
9006,7643,US-2017-157490,06/10/2017,07/10/2017,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,81001.0,West,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,17.904,260,698,3786,533,3741,3786
9007,7645,US-2017-157490,06/10/2017,07/10/2017,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,81001.0,West,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",67.96,260,698,3786,1645,4412,3786
9008,7644,US-2017-157490,06/10/2017,07/10/2017,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,81001.0,West,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",11.976,260,698,3786,1241,4873,3786
9009,7642,US-2017-157490,06/10/2017,07/10/2017,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,81001.0,West,TEC-MA-10001695,Technology,Machines,Zebra GK420t Direct Thermal/Thermal Transfer Printer,703.71,260,698,3786,1855,4872,3786
9010,2439,CA-2015-164210,18/11/2015,20/11/2015,Second Class,PW-19240,Pierre Wener,Consumer,United States,Louisville,Colorado,80027.0,West,OFF-PA-10002259,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",35.808,128,618,1200,870,2012,1200
9011,2438,CA-2015-164210,18/11/2015,20/11/2015,Second Class,PW-19240,Pierre Wener,Consumer,United States,Louisville,Colorado,80027.0,West,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables,145.98,128,618,1200,1358,2011,1200
9012,1172,US-2015-100279,10/03/2015,14/03/2015,Standard Class,SW-20275,Scott Williamson,Consumer,United States,Royal Oak,Michigan,48073.0,Central,OFF-PA-10002259,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",22.38,247,350,557,870,1045,557
9013,70,CA-2017-119823,04/06/2017,06/06/2017,First Class,KD-16270,Karen Daniels,Consumer,United States,Springfield,Virginia,22153.0,South,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",75.88,29,31,31,68,70,31
9014,652,CA-2017-132661,23/10/2017,29/10/2017,Standard Class,SR-20740,Steven Roelle,Home Office,United States,New York City,New York,10024.0,East,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",379.4,24,257,304,68,615,304
9015,4339,CA-2016-125234,27/11/2016,01/12/2016,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Los Angeles,California,90049.0,West,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",113.82,14,18,2155,68,3221,2155
9016,4338,CA-2016-125234,27/11/2016,01/12/2016,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Los Angeles,California,90049.0,West,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,107.97,14,18,2155,359,3220,2155
9017,253,CA-2017-146941,10/12/2017,13/12/2017,First Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,10024.0,East,OFF-ST-10001228,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",80.58,24,112,117,232,247,117
9018,254,CA-2017-146941,10/12/2017,13/12/2017,First Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,10024.0,East,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,361.92,24,112,117,233,248,117
9019,9769,CA-2018-142328,07/12/2018,14/12/2018,Standard Class,TC-21535,Tracy Collins,Home Office,United States,San Francisco,California,94122.0,West,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",50.04,35,427,4910,1319,5742,4910
9020,2332,CA-2017-155187,24/09/2017,26/09/2017,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Los Angeles,California,90004.0,West,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",41.7,26,157,1146,1319,1928,1146
9021,2331,CA-2017-155187,24/09/2017,26/09/2017,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Los Angeles,California,90004.0,West,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",41.96,26,157,1146,195,109,1146
9022,4081,CA-2017-140417,25/09/2017,29/09/2017,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Tigard,Oregon,97224.0,West,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",60.048,300,723,2016,1319,3079,2016
9023,4082,CA-2017-140417,25/09/2017,29/09/2017,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Tigard,Oregon,97224.0,West,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,5.022,300,723,2016,1623,3080,2016
9024,587,CA-2016-128139,03/07/2016,09/07/2016,Standard Class,BD-11725,Bruce Degenhardt,Consumer,United States,Richmond,Kentucky,40475.0,South,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,70.98,127,233,275,370,555,275
9025,588,CA-2016-128139,03/07/2016,09/07/2016,Standard Class,BD-11725,Bruce Degenhardt,Consumer,United States,Richmond,Kentucky,40475.0,South,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",294.93,127,233,275,513,556,275
9026,1452,CA-2017-133711,26/11/2017,29/11/2017,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,Alabama,36608.0,South,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,70.98,272,467,688,893,555,688
9027,1453,CA-2017-133711,26/11/2017,29/11/2017,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,Alabama,36608.0,South,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,91.68,272,467,688,1007,1282,688
9028,1454,CA-2017-133711,26/11/2017,29/11/2017,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,Alabama,36608.0,South,OFF-BI-10004352,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders,33.75,272,467,688,1006,1283,688
9029,1455,CA-2017-133711,26/11/2017,29/11/2017,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,Alabama,36608.0,South,TEC-MA-10000010,Technology,Machines,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,3040.0,272,467,688,1008,1284,688
9030,1874,CA-2018-142888,21/11/2018,25/11/2018,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Spokane,Washington,99207.0,West,FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,70.98,321,547,913,1180,555,913
9031,5663,CA-2017-108875,24/09/2017,01/10/2017,Standard Class,CL-12700,Craig Leslie,Home Office,United States,Aurora,Colorado,80013.0,West,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,511.056,43,643,2825,1053,3923,2825
9032,5662,CA-2017-108875,24/09/2017,01/10/2017,Standard Class,CL-12700,Craig Leslie,Home Office,United States,Aurora,Colorado,80013.0,West,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,21.44,43,643,2825,280,3922,2825
9033,5253,CA-2016-132318,30/10/2016,02/11/2016,First Class,TT-21220,Thomas Thornton,Consumer,United States,Virginia Beach,Virginia,23464.0,South,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,182.91,221,628,2606,1320,3725,2606
9034,3010,CA-2017-115525,25/07/2017,29/07/2017,Standard Class,RR-19525,Rick Reed,Corporate,United States,Toledo,Ohio,43615.0,East,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,243.88,214,646,1497,1320,2404,1497
9035,5457,CA-2018-130631,29/12/2018,02/01/2019,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Edmonds,Washington,98026.0,West,OFF-FA-10000089,Office Supplies,Fasteners,Acco Glide Clips,19.6,200,95,2720,1774,3832,2720
9036,5458,CA-2018-130631,29/12/2018,02/01/2019,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Edmonds,Washington,98026.0,West,FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,68.46,200,95,2720,1193,3659,2720
9037,6467,CA-2018-153080,22/05/2018,25/05/2018,Second Class,EH-13945,Eric Hoffmann,Consumer,United States,Los Angeles,California,90008.0,West,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",68.46,142,14,3224,1627,3659,3224
9038,1909,CA-2016-157959,03/02/2016,04/02/2016,First Class,RW-19540,Rick Wilson,Corporate,United States,Los Angeles,California,90008.0,West,FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,136.92,142,460,937,1193,1623,937
9039,3274,CA-2018-133865,08/05/2018,12/05/2018,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Los Angeles,California,90032.0,West,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,3359.952,4,391,1629,898,2574,1629
9040,1550,CA-2015-134278,06/07/2015,08/07/2015,First Class,EP-13915,Emily Phan,Consumer,United States,New York City,New York,10011.0,East,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,559.992,165,213,746,898,1358,746
9041,3056,US-2016-100377,28/08/2016,01/09/2016,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,Chicago,Illinois,60623.0,Central,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,2799.96,37,478,1521,898,2431,1521
9042,1234,CA-2017-153682,30/05/2017,01/06/2017,First Class,BG-11695,Brooke Gillingham,Corporate,United States,Cincinnati,Ohio,45231.0,East,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,839.988,94,411,579,898,1097,579
9043,4864,CA-2017-125164,10/11/2017,14/11/2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,New York City,New York,10011.0,East,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,49.848,165,65,2409,352,3512,2409
9044,4863,CA-2017-125164,10/11/2017,14/11/2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,New York City,New York,10011.0,East,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,20.368,165,65,2409,996,3511,2409
9045,394,US-2015-134971,07/06/2015,10/06/2015,Second Class,BP-11095,Bart Pistole,Corporate,United States,Peoria,Illinois,61604.0,Central,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,12.462,121,163,179,352,373,179
9046,6671,CA-2018-161088,25/05/2018,29/05/2018,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Columbus,Georgia,31907.0,South,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,29.84,113,415,3310,533,3446,3310
9047,8981,CA-2015-108182,06/02/2015,10/02/2015,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Romeoville,Illinois,60441.0,Central,OFF-BI-10001196,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",8.952,613,112,4481,1422,4809,4481
9048,162,CA-2016-119697,28/12/2016,31/12/2016,Second Class,EM-13960,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384,64,76,79,153,158,79
9049,897,CA-2017-140634,03/10/2017,06/10/2017,Second Class,HL-15040,Hunter Lopez,Consumer,United States,Houston,Texas,77095.0,Central,OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope,15.648,15,333,426,712,819,426
